38,0.046,0.005,0.051,0.833333333333333,0.825925925925926,0.507999999999993
10,0.046,0.03,0.001,0.921111111111111,0.874814814814815,4.15
14,0.046,0.03,0.001,0.932037037037037,0.881481481481482,4.11999999999998
18,0.046,0.03,0.001,0.941666666666667,0.880740740740741,4.58799999999997
22,0.046,0.03,0.001,0.942592592592593,0.879259259259259,4.21600000000003
26,0.046,0.03,0.001,0.946666666666667,0.882222222222222,4.66999999999998
30,0.046,0.03,0.001,0.942222222222222,0.882222222222222,4.154
34,0.046,0.03,0.001,0.947592592592593,0.88,4.77999999999993
38,0.046,0.03,0.001,0.941666666666667,0.88,4.246
10,0.046,0.03,0.051,0.844259259259259,0.837037037037037,0.465999999999985
14,0.046,0.03,0.051,0.843333333333333,0.832592592592593,0.477999999999975
18,0.046,0.03,0.051,0.839444444444444,0.834074074074074,0.484000000000015
22,0.046,0.03,0.051,0.842037037037037,0.828888888888889,0.485999999999967
26,0.046,0.03,0.051,0.839074074074074,0.831851851851852,0.5
30,0.046,0.03,0.051,0.834629629629629,0.828148148148148,0.497999999999956
34,0.046,0.03,0.051,0.835925925925926,0.82962962962963,0.503999999999996
38,0.046,0.03,0.051,0.836111111111111,0.828148148148148,0.507999999999993
